account_id,avg_txn_amount,risk_tag
ACC115593,7527.815058871113,normal
ACC115594,3857.266229796703,normal
ACC115595,10502.442951557749,normal
ACC115596,4414.478086923195,normal
ACC115597,814.4145481251305,normal
ACC115598,6526.492644940741,normal
ACC115599,1400.058116486775,normal
ACC115600,3977.14776865388,normal
ACC115601,2175.882406536228,normal
ACC115602,12526.812432557774,normal
ACC115603,8215.34278613234,normal
ACC115604,2219.212350810834,normal
ACC115605,3208.5852892776775,normal
ACC115606,4010.8514995631826,watchlist
ACC115607,5814.141641336007,normal
ACC115608,3524.490435158188,normal
ACC115609,1872.5624395162645,high_risk
ACC115610,2251.7541563202753,normal
ACC115611,3454.078280503111,normal
ACC115612,7263.914771825905,normal
ACC115613,4476.9742935009235,normal
ACC115614,2177.5399254912063,normal
ACC115615,5110.352517476509,normal
ACC115616,2745.748780900036,normal
ACC115617,5909.076296120392,normal
ACC115618,15775.387495355866,normal
ACC115619,2792.5325230141507,normal
ACC115620,5602.471372198689,normal
ACC115621,2214.460310789213,normal
ACC115622,3237.7753082357463,normal
ACC115623,3525.3583587055487,normal
ACC115624,3083.40505908386,normal
ACC115625,15181.125825694078,normal
ACC115626,2881.4362743619436,normal
ACC115627,4925.154498022067,normal
ACC115628,1087.8383906809277,normal
ACC115629,4488.159285623292,normal
ACC115630,6872.153190594591,normal
ACC115631,2523.5996516319715,normal
ACC115632,768.0591246269092,normal
ACC115633,3383.983817674525,normal
ACC115634,3499.2722952994195,normal
ACC115635,5347.824012113658,normal
ACC115636,11574.293278624342,watchlist
ACC115637,2757.1913386236065,normal
ACC115638,2071.911988332752,normal
ACC115639,1719.6040145054785,normal
ACC115640,3900.4498445363747,normal
ACC115641,4617.517746091861,normal
ACC115642,2496.404469365245,normal
ACC115643,5525.945524695887,normal
ACC115644,4578.974968664582,normal
ACC115645,3554.390979531558,normal
ACC115646,2015.3560681995582,normal
ACC115647,2593.8055761767528,normal
ACC115648,806.0508431839277,normal
ACC115649,3989.7036682579173,normal
ACC115650,3518.5518343673866,normal
ACC115651,3878.048703530374,normal
ACC115652,4687.203473723446,normal
ACC115653,4365.5213150793215,normal
ACC115654,3241.430720152204,normal
ACC115655,3566.0036639761865,normal
ACC115656,1491.3099145138417,normal
ACC115657,2440.0348783390787,normal
ACC115658,3569.863476658436,normal
ACC115659,2227.171902517998,normal
ACC115660,5802.76889045313,normal
ACC115661,2332.791157801132,normal
ACC115662,3943.3395576717144,normal
ACC115663,3714.277268532932,normal
ACC115664,5419.541821957502,high_risk
ACC115665,5946.00416730871,normal
ACC115666,5252.290607281968,normal
ACC115667,978.867488238999,normal
ACC115668,7090.342237466983,normal
ACC115669,8659.263350768733,normal
ACC115670,2593.4010225579414,normal
ACC115671,3991.7625236718277,normal
ACC115672,2029.41122276838,normal
ACC115673,1075.9646596175187,normal
ACC115674,2223.351098800367,normal
ACC115675,2504.6807901612224,normal
ACC115676,2799.2017358836406,normal
ACC115677,1948.181292810156,normal
ACC115678,2230.4193584916457,normal
ACC115679,3440.582980288512,normal
ACC115680,2181.709036044006,normal
ACC115681,4798.768490651154,normal
ACC115682,5213.446283546796,normal
ACC115683,14446.864027921942,normal
ACC115684,6804.966275786382,normal
ACC115685,4007.2553516501207,normal
ACC115686,2387.1164780835534,normal
ACC115687,4130.891040560126,watchlist
ACC115688,4213.1150753305465,normal
ACC115689,2545.3212440953953,normal
ACC115690,5542.710045670761,normal
ACC115691,1496.884446196599,normal
ACC115692,2990.991146795311,normal
ACC115693,4834.413393932097,normal
ACC115694,2914.4882078377636,normal
ACC115695,3059.3181947363346,normal
ACC115696,3188.5721168077393,normal
ACC115697,2097.7890915939142,normal
ACC115698,7004.727512014692,normal
ACC115699,1880.2826623692965,normal
ACC115700,4191.842259873524,watchlist
ACC115701,4439.019239268682,normal
ACC115702,1960.2491456518617,normal
ACC115703,3618.6726004954594,normal
ACC115704,2006.6474965065365,normal
ACC115705,7979.455739386886,watchlist
ACC115706,1748.8789083217005,normal
ACC115707,2339.4280220723435,normal
ACC115708,1661.4815694017373,normal
ACC115709,1533.6116126901916,normal
ACC115710,8997.74414666167,normal
ACC115711,4796.610513062568,normal
ACC115712,3767.5343782917325,normal
ACC115713,2335.6694281022956,normal
ACC115714,5970.387347606711,normal
ACC115715,2112.160289042947,normal
ACC115716,5575.758141548797,normal
ACC115717,2051.8420590133214,normal
ACC115718,2352.6447006439694,normal
ACC115719,5458.719031894818,normal
ACC115720,5815.583515334072,normal
ACC115721,4956.641930740969,normal
ACC115722,1844.927998566512,normal
ACC115723,2649.0699114609474,normal
ACC115724,3805.2586514714812,normal
ACC115725,2080.6412591588905,normal
ACC115726,7883.897412521788,normal
ACC115727,819.6126360877419,normal
ACC115728,2170.594323381791,normal
ACC115729,2551.0494392067435,normal
ACC115730,628.6871782644655,normal
ACC115731,1498.5638900616698,normal
ACC115732,5040.062226541663,normal
ACC115733,3526.8844986220734,watchlist
ACC115734,8900.668036869321,normal
ACC115735,8752.860739113703,normal
ACC115736,4490.987218967353,normal
ACC115737,4179.483483740386,normal
ACC115738,3603.131707907722,normal
ACC115739,704.1214033791226,normal
ACC115740,1500.0658588168328,normal
ACC115741,3679.033283160674,normal
ACC115742,5012.125849053989,normal
ACC115743,4120.797070242086,normal
ACC115744,2027.4234296259647,normal
ACC115745,6078.077774615747,normal
ACC115746,8429.278138453805,normal
ACC115747,6080.205417574737,normal
ACC115748,6271.429498009214,normal
ACC115749,2476.1606664703913,normal
ACC115750,6604.856386827398,normal
ACC115751,3779.9088841337725,normal
ACC115752,4707.599124902884,normal
ACC115753,4312.439816701799,watchlist
ACC115754,3219.906937540146,normal
ACC115755,2067.299644208083,watchlist
ACC115756,3296.8343589109304,normal
ACC115757,6260.760676248719,normal
ACC115758,2657.4293289689695,normal
ACC115759,5919.5064683192995,normal
ACC115760,5389.685979487897,normal
ACC115761,2894.702327610837,normal
ACC115762,7968.727216028878,normal
ACC115763,2798.033134280488,normal
ACC115764,8567.473130809833,normal
ACC115765,4493.899947503594,normal
ACC115766,3430.5656837157403,normal
ACC115767,2033.1044138389316,normal
ACC115768,3284.7435533462694,normal
ACC115769,3064.8205296833808,normal
ACC115770,1627.8610110165548,normal
ACC115771,3039.446624358164,normal
ACC115772,2138.1967058111136,normal
ACC115773,4922.614453757776,normal
ACC115774,7583.789482473499,normal
ACC115775,1658.8014362736462,normal
ACC115776,9675.813886738248,normal
ACC115777,3206.288701113379,normal
ACC115778,1929.4440222722765,normal
ACC115779,5456.991273929345,normal
ACC115780,2649.5028909085313,normal
ACC115781,3297.625669425918,normal
ACC115782,2717.4060698156845,normal
ACC115783,2121.666706039842,high_risk
ACC115784,5347.573680953908,normal
ACC115785,2916.7321978443115,normal
ACC115786,1462.6555386904504,normal
ACC115787,4820.515128802054,normal
ACC115788,1680.1705571976631,normal
ACC115789,1733.7533370659244,normal
ACC115790,7083.785528655368,normal
ACC115791,1689.5137767790136,normal
ACC115792,862.7570088933378,normal
ACC115793,5032.725126187602,normal
ACC115794,2886.159320190516,normal
ACC115795,3039.37422848235,normal
ACC115796,2867.7979917060065,normal
ACC115797,3979.8601656848996,normal
ACC115798,2204.74791009613,normal
ACC115799,8397.328720063948,normal
ACC115800,1428.3307187009873,normal
ACC115801,4522.973678606683,normal
ACC115802,5091.219164241922,normal
ACC115803,2195.596282466448,normal
ACC115804,1873.8667071860932,normal
ACC115805,6376.052972232349,normal
ACC115806,1911.1941738654639,normal
ACC115807,2406.6755528927674,normal
ACC115808,5898.099017048646,normal
ACC115809,3536.3299820658817,normal
ACC115810,1178.1654442953952,normal
ACC115811,9879.680841538211,normal
ACC115812,2519.94799838746,normal
ACC115813,2719.887031949791,normal
ACC115814,4037.8617110560563,normal
ACC115815,5039.419007860488,normal
ACC115816,11233.577628441515,normal
ACC115817,1279.1602799687635,normal
ACC115818,5684.91426613322,normal
ACC115819,5408.925921864837,normal
ACC115820,3189.7603050580124,normal
ACC115821,5554.50293204334,normal
ACC115822,6066.665612190014,normal
ACC115823,1511.446365054122,normal
ACC115824,9895.742603005834,normal
ACC115825,1359.323798528127,normal
ACC115826,1752.5203507580152,normal
ACC115827,2959.9492320173877,normal
ACC115828,10992.45390697517,normal
ACC115829,2878.561652465648,normal
ACC115830,3397.6512598774875,normal
ACC115831,8178.361977888407,normal
ACC115832,2892.305212282946,normal
ACC115833,1707.760210035283,normal
ACC115834,2696.3629783524607,watchlist
ACC115835,7883.08891462075,normal
ACC115836,3613.813981657896,normal
ACC115837,11030.229902739826,normal
ACC115838,5392.481544167883,normal
ACC115839,2352.219520393629,normal
ACC115840,3571.16010967634,normal
ACC115841,2075.7319742086675,normal
ACC115842,2319.1132728260704,normal
ACC115843,50891.467232398594,normal
ACC115844,6381.603684886019,normal
ACC115845,5806.067633439527,normal
ACC115846,2382.9436039135735,normal
ACC115847,8881.7193680207,normal
ACC115848,6698.570075777948,normal
ACC115849,10710.42423335335,watchlist
ACC115850,10403.197492095507,normal
ACC115851,1425.8828249289209,normal
ACC115852,1779.515306413385,normal
ACC115853,1896.4278387757581,watchlist
ACC115854,1965.7627442519722,normal
ACC115855,4205.175966739067,normal
ACC115856,2464.928127232827,normal
ACC115857,12010.771179453826,normal
ACC115858,10859.634412518724,normal
ACC115859,3449.9776907408695,normal
ACC115860,11194.69998537545,normal
ACC115861,8458.107910488632,normal
ACC115862,2642.7519657967687,normal
ACC115863,1037.3978543139422,normal
ACC115864,3038.803006573481,normal
ACC115865,2352.483179434315,normal
ACC115866,3920.221260071874,normal
ACC115867,3653.8510484089365,normal
ACC115868,3596.8386840805642,normal
ACC115869,4741.983773862345,normal
ACC115870,1673.1892784728554,normal
ACC115871,4432.9305433992195,normal
ACC115872,2660.396120553092,normal
ACC115873,3904.9072872020956,normal
ACC115874,6151.467234978124,normal
ACC115875,1661.3073573739857,normal
ACC115876,2925.5091368480084,normal
ACC115877,3225.6167768591577,normal
ACC115878,2543.8618457197363,normal
ACC115879,5942.574272476091,normal
ACC115880,2247.934300251478,normal
ACC115881,2481.8505746210058,normal
ACC115882,2262.099221532286,normal
ACC115883,6669.053647192147,normal
ACC115884,2577.392563434332,normal
ACC115885,4564.331009476681,normal
ACC115886,11332.42155583435,normal
ACC115887,3311.34240901659,normal
ACC115888,6749.58572574825,normal
ACC115889,9440.9552943591,high_risk
ACC115890,6414.4910475121615,normal
ACC115891,3428.6408583209927,normal
ACC115892,5091.178704856755,normal
ACC115893,1599.7023251196376,normal
ACC115894,2168.8971794373238,normal
ACC115895,2409.549045728201,normal
ACC115896,13284.686662498267,normal
ACC115897,2126.960600341441,normal
ACC115898,2108.0401358202002,normal
ACC115899,1851.3074752969408,normal
ACC115900,4845.894144075681,normal
ACC115901,3772.800472574461,normal
ACC115902,6647.893963122654,normal
ACC115903,5181.012604515978,normal
ACC115904,1512.873485471871,normal
ACC115905,2133.7437350740875,normal
ACC115906,7857.291624171346,normal
ACC115907,3065.668870941051,normal
ACC115908,7062.505052204347,normal
ACC115909,3165.896127807986,normal
ACC115910,1937.9890514475546,normal
ACC115911,2887.203118383823,normal
ACC115912,1937.531700554527,normal
ACC115913,2466.7785375549397,normal
ACC115914,3907.118496747021,normal
ACC115915,4707.7391173689475,normal
ACC115916,1333.930606553805,normal
ACC115917,3427.4752674482743,normal
ACC115918,2435.8000852801324,normal
ACC115919,2347.1359392985296,normal
ACC115920,3750.37371555325,normal
ACC115921,2489.230427398626,normal
ACC115922,7936.937677469233,normal
ACC115923,7064.497206307114,normal
ACC115924,7038.124281505546,normal
ACC115925,2573.581744956333,normal
ACC115926,1943.9955560755543,normal
ACC115927,3638.1040430301036,normal
ACC115928,3164.628595275539,normal
ACC115929,2403.559644101998,normal
ACC115930,1710.5313496165716,normal
ACC115931,3378.1693132222745,normal
ACC115932,2717.7465179241967,normal
ACC115933,5234.403761793381,normal
ACC115934,5161.918702414602,normal
ACC115935,6704.135697652167,normal
ACC115936,1626.8854008454684,normal
ACC115937,4405.614303543352,normal
ACC115938,2238.4088917227227,normal
ACC115939,1665.2848577442796,normal
ACC115940,2678.0351666012157,normal
ACC115941,6576.269959184162,normal
ACC115942,2770.017696689952,normal
ACC115943,8859.740869843874,normal
ACC115944,4814.209370078465,normal
ACC115945,2734.0675178597785,normal
ACC115946,6946.748986159259,normal
ACC115947,4524.390103389597,normal
ACC115948,1979.2323904544362,normal
ACC115949,10564.785018152292,normal
ACC115950,4046.82253879691,normal
ACC115951,3502.6591466384584,normal
ACC115952,2072.8513414225663,normal
ACC115953,7028.4604282002565,normal
ACC115954,4723.783074646927,normal
ACC115955,5052.017301648192,normal
ACC115956,2554.1664171454936,normal
ACC115957,5712.775965793328,normal
ACC115958,5985.458098360967,normal
ACC115959,2318.6329765114706,normal
ACC115960,1480.012653215291,normal
ACC115961,4908.991662292971,normal
ACC115962,1347.4804983845822,normal
ACC115963,3794.126403797679,normal
ACC115964,2648.246328603834,normal
ACC115965,7195.413775855234,normal
ACC115966,2736.113236620468,normal
ACC115967,6730.224520337465,normal
ACC115968,2543.952704737642,watchlist
ACC115969,6310.654049622921,normal
ACC115970,11922.765590114734,normal
ACC115971,1824.7015474151683,normal
ACC115972,4126.650884128404,normal
ACC115973,18020.57517845378,normal
ACC115974,3604.553895957904,normal
ACC115975,3594.186514730188,normal
ACC115976,5558.5878346487625,normal
ACC115977,3549.807013001058,normal
ACC115978,1243.474060878215,normal
ACC115979,6831.99787821996,normal
ACC115980,1041.3059772301797,normal
ACC115981,2697.0800648084864,normal
ACC115982,7147.053476012417,normal
ACC115983,2796.3619361558217,normal
ACC115984,2284.22506216255,normal
ACC115985,5869.697293535968,normal
ACC115986,2078.353199080471,normal
ACC115987,1663.475834155536,normal
ACC115988,4083.494486044032,high_risk
ACC115989,3103.3765920826054,normal
ACC115990,1642.2066447028003,normal
ACC115991,5075.455349867901,normal
ACC115992,4576.512679309237,normal
ACC115993,2790.976992487165,normal
ACC115994,2907.941717493139,normal
ACC115995,4592.756397780749,normal
ACC115996,7074.251004728102,normal
ACC115997,2922.878139230373,normal
ACC115998,5129.754574564478,normal
ACC115999,4861.586627845401,normal
ACC116000,5869.850098569083,normal
ACC116001,3546.0355758203514,normal
ACC116002,2003.4073632748753,normal
ACC116003,2624.1190221333695,normal
ACC116004,4254.413014145408,normal
ACC116005,10312.15553098412,normal
ACC116006,2590.4534745906585,normal
ACC116007,5613.1787834882325,normal
ACC116008,2844.5669756880034,normal
ACC116009,3700.7147421534046,normal
ACC116010,8597.5972146464,normal
ACC116011,5478.439347899558,normal
ACC116012,1644.5473141400523,normal
ACC116013,2456.5543730290665,normal
ACC116014,7359.393523761042,normal
ACC116015,3771.118140940539,normal
ACC116016,1738.3574084844784,normal
ACC116017,2118.849502834499,normal
ACC116018,5282.190265131889,normal
ACC116019,6289.558577226937,normal
ACC116020,3500.6823334439314,normal
ACC116021,15293.577997830067,normal
ACC116022,5678.778399498464,normal
ACC116023,2992.6404137526238,normal
ACC116024,2122.9807008227635,normal
ACC116025,1929.602722057205,normal
ACC116026,4235.483601940319,normal
ACC116027,2583.0696901667607,normal
ACC116028,9454.501463261558,normal
ACC116029,8348.081923947635,normal
ACC116030,5063.635226249236,normal
ACC116031,1707.1870520952214,normal
ACC116032,2313.8513735796446,watchlist
ACC116033,7356.992609988417,normal
ACC116034,2470.46156385764,normal
ACC116035,6790.535207527227,normal
ACC116036,4604.375627962102,watchlist
ACC116037,3572.535085994492,normal
ACC116038,2271.7376727529995,normal
ACC116039,3272.971915764218,normal
ACC116040,3880.7696367160374,normal
ACC116041,6435.104369792509,normal
ACC116042,2035.625943694085,normal
ACC116043,2958.1220236065824,normal
ACC116044,3557.7865653036524,normal
ACC116045,5154.405240930953,normal
ACC116046,2008.054049410239,normal
ACC116047,1571.927927462062,normal
ACC116048,5189.429727487847,normal
ACC116049,1393.02167142085,normal
ACC116050,7487.4819284433615,normal
ACC116051,3154.055428842907,normal
ACC116052,1368.5148101987081,normal
ACC116053,2596.053972787125,watchlist
ACC116054,4348.012746617405,normal
ACC116055,2515.883586484322,normal
ACC116056,3505.2525437376,normal
ACC116057,5399.421080136814,normal
ACC116058,3067.7074380580234,normal
ACC116059,1973.8976983774462,normal
ACC116060,2894.621392253867,normal
ACC116061,8094.208475308081,normal
ACC116062,9518.938383223205,normal
ACC116063,1030.7523955148743,normal
ACC116064,6664.943433732388,normal
ACC116065,4024.229043913037,normal
ACC116066,6029.320564318576,normal
ACC116067,2489.176081751455,watchlist
ACC116068,1198.758712668288,normal
ACC116069,4918.177299123723,normal
ACC116070,1969.261036981909,normal
ACC116071,1505.7170984951667,normal
ACC116072,1570.2014002292456,normal
ACC116073,4966.885533534953,normal
ACC116074,3765.6338511285267,normal
ACC116075,5538.503479108546,watchlist
ACC116076,5174.226574171648,normal
ACC116077,2690.385743133807,normal
ACC116078,3319.9860353225067,normal
ACC116079,2548.1871983421765,normal
ACC116080,3052.7659768152203,normal
ACC116081,1938.4561905896273,high_risk
ACC116082,4377.751766740272,normal
ACC116083,6601.633843269165,normal
ACC116084,2121.8257123026824,normal
ACC116085,7470.833019524925,normal
ACC116086,3707.4993470154272,normal
ACC116087,4002.391697708189,watchlist
ACC116088,1249.304515974936,normal
ACC116089,1171.0342530271485,normal
ACC116090,3776.1861251465884,normal
ACC116091,5562.702191119571,normal
ACC116092,2315.015666335597,normal
ACC116093,9433.8195906793,normal
ACC116094,5382.787192639548,normal
ACC116095,2008.2023526676694,normal
ACC116096,3528.0803797115786,watchlist
ACC116097,15308.407713932296,normal
ACC116098,1643.2998424616558,normal
ACC116099,4755.04749493452,normal
ACC116100,2853.6474680940987,normal
ACC116101,5292.985723173942,normal
ACC116102,7408.3586408139245,normal
ACC116103,2746.9809377483475,normal
ACC116104,6777.390081034291,normal
ACC116105,13130.880648998882,normal
ACC116106,3603.8746683159393,normal
ACC116107,5546.560098415756,normal
ACC116108,2430.216283375196,normal
ACC116109,3503.6325665681034,normal
ACC116110,3115.0327486453,normal
ACC116111,5586.797787423952,normal
ACC116112,7135.271360220958,normal
ACC116113,3242.847531416858,normal
ACC116114,8692.133562849527,normal
ACC116115,8673.50681507966,normal
ACC116116,5756.657245517067,normal
ACC116117,2541.1806655428877,normal
ACC116118,2399.2289885601317,normal
ACC116119,2127.2198835783734,normal
ACC116120,6121.115573478353,normal
ACC116121,1673.9461390074614,normal
ACC116122,5198.381429018287,normal
ACC116123,1810.4566609504798,normal
ACC116124,5676.713141253251,watchlist
ACC116125,3499.3473184266536,normal
ACC116126,7709.303591459769,normal
ACC116127,6869.679602875086,normal
ACC116128,8193.031437088412,normal
ACC116129,8320.613182950981,normal
ACC116130,3775.0862171140116,high_risk
ACC116131,1728.0072762452955,normal
ACC116132,1841.777039738124,normal
ACC116133,990.1840970038867,normal
ACC116134,1807.6817458694795,normal
ACC116135,3609.3904787603888,normal
ACC116136,2475.524301368609,normal
ACC116137,3108.571694166305,normal
ACC116138,4654.683759192723,normal
ACC116139,2885.8098356813707,normal
ACC116140,1766.7601414947471,normal
ACC116141,3354.5060128090977,normal
ACC116142,2020.1068962612255,normal
ACC116143,2944.010663080724,watchlist
ACC116144,7751.6901206387065,normal
ACC116145,2944.5074058910736,normal
ACC116146,10022.366576276523,normal
ACC116147,8176.190337200452,normal
ACC116148,2446.5075942496765,normal
ACC116149,1778.1446000880012,normal
ACC116150,3355.8739351030176,normal
ACC116151,6918.793322450472,watchlist
ACC116152,2580.8793579601465,normal
ACC116153,5972.101646085889,normal
ACC116154,7151.404096072331,normal
ACC116155,2176.742146460619,normal
ACC116156,2308.537178876112,normal
ACC116157,5311.328223854388,normal
ACC116158,3793.743455700151,normal
ACC116159,2294.713054764107,normal
ACC116160,2803.6901273818594,normal
ACC116161,3319.8944471019704,normal
ACC116162,1354.3641281180926,normal
ACC116163,5482.880408770611,normal
ACC116164,2598.74700484948,normal
ACC116165,651.8211833994851,normal
ACC116166,3414.128080865548,normal
ACC116167,2219.544435699982,normal
ACC116168,9540.425025428247,normal
ACC116169,2437.511662431942,high_risk
ACC116170,1792.5849833264488,normal
ACC116171,4697.377259167923,normal
ACC116172,2330.251729638455,normal
ACC116173,2169.661143449561,normal
ACC116174,4701.800642222302,normal
ACC116175,1855.1477384997506,normal
ACC116176,1444.669428369423,normal
ACC116177,9755.619932382648,normal
ACC116178,4903.474147482457,normal
ACC116179,2955.65164686836,normal
ACC116180,3456.1608606884474,normal
ACC116181,4691.551490149938,normal
ACC116182,6210.535914082656,normal
ACC116183,2200.444853872157,normal
ACC116184,4314.289430059776,normal
ACC116185,2555.434365548322,normal
ACC116186,3092.117014579282,normal
ACC116187,3813.9310981134404,normal
ACC116188,3449.528576404978,normal
ACC116189,5384.825256306113,normal
ACC116190,4638.989936709918,normal
ACC116191,1401.2198734353037,normal
ACC116192,1533.4970744013501,normal
ACC116193,2774.345074521169,normal
ACC116194,10375.215930546294,normal
ACC116195,2077.758402574921,normal
ACC116196,3056.6241721120623,normal
ACC116197,2510.387452668866,normal
ACC116198,2483.870652778368,watchlist
ACC116199,3854.296759283753,normal
ACC116200,8026.199166782534,normal
ACC116201,4553.179412649352,normal
ACC116202,2138.545968571155,normal
ACC116203,18068.722909855445,normal
ACC116204,3630.566343478688,normal
ACC116205,2449.5691383388194,normal
ACC116206,8080.8942896806875,normal
ACC116207,2613.7928096310793,normal
ACC116208,9393.264726630132,normal
ACC116209,2054.143651372361,normal
ACC116210,8168.317524987572,normal
ACC116211,3907.4044091575115,normal
ACC116212,7514.812408660791,normal
ACC116213,10840.662888731518,normal
ACC116214,1755.3712038282051,normal
ACC116215,7446.229623454829,normal
ACC116216,1487.2107390170568,normal
ACC116217,1847.6861154919598,normal
ACC116218,2138.7018763525793,normal
ACC116219,4685.284795911063,normal
ACC116220,3532.671018124489,normal
ACC116221,3132.9124606604814,normal
ACC116222,3780.9900314916504,normal
ACC116223,4938.286825497052,normal
ACC116224,5171.659354713199,normal
ACC116225,6677.5077217650505,normal
ACC116226,10321.876848455062,normal
ACC116227,3419.2707507165965,normal
ACC116228,2533.473646177268,normal
ACC116229,5004.644586357632,normal
ACC116230,1743.1465309680202,normal
ACC116231,2304.8653119570326,normal
ACC116232,6308.344550809876,normal
ACC116233,3214.8081937988554,normal
ACC116234,1677.5413611836448,normal
ACC116235,1416.746267904547,normal
ACC116236,3566.1077276814444,normal
ACC116237,6871.501513007574,normal
ACC116238,6816.677530505201,normal
ACC116239,3701.6291100258713,normal
ACC116240,11560.456735736505,normal
ACC116241,3252.2676823818924,normal
ACC116242,3187.076844417834,normal
ACC116243,742.1404078369355,normal
ACC116244,2648.0590866652033,normal
ACC116245,5774.511949704662,normal
ACC116246,8851.806151686656,normal
ACC116247,2104.554784192117,normal
ACC116248,4570.378931261315,normal
ACC116249,6490.7114059137675,normal
ACC116250,3486.7484054354463,normal
ACC116251,880.0966451566328,normal
ACC116252,4017.334892711664,normal
ACC116253,5469.039984496079,normal
ACC116254,1961.6598635452106,normal
ACC116255,2973.536551464099,normal
ACC116256,1731.4290287937124,normal
ACC116257,740.9339395016127,normal
ACC116258,6413.770811475078,normal
ACC116259,3455.598262642803,normal
ACC116260,9032.685484302747,normal
ACC116261,5792.929001699828,normal
ACC116262,2800.278464990822,normal
ACC116263,3294.7698753538516,normal
ACC116264,4864.43783231404,watchlist
ACC116265,6186.532617784976,normal
ACC116266,4203.20403303089,normal
ACC116267,6723.444571087792,normal
ACC116268,2898.6452683894063,normal
ACC116269,1904.0031541257492,normal
ACC116270,3331.2885093032464,normal
ACC116271,3917.1159479551857,normal
ACC116272,1684.2552604526138,normal
ACC116273,1553.0356050504126,normal
ACC116274,4529.794158790419,normal
ACC116275,2714.0191304643004,watchlist
ACC116276,3135.348015399779,normal
ACC116277,2791.081406404714,normal
ACC116278,8624.485095611179,normal
ACC116279,7383.896034412952,normal
ACC116280,1648.4451445442853,normal
ACC116281,2515.7445240692605,watchlist
ACC116282,5767.549431919296,normal
ACC116283,4969.933517605881,normal
ACC116284,3378.290943570361,normal
ACC116285,1750.120421824895,normal
ACC116286,2299.566652727465,normal
ACC116287,2540.0510531405653,normal
ACC116288,4089.576091975058,normal
ACC116289,9626.1274775317,normal
ACC116290,2293.586111280196,normal
ACC116291,1871.2816538331335,normal
ACC116292,3244.9269388850653,normal
ACC116293,6432.0165781774085,normal
ACC116294,1453.7042310164331,normal
ACC116295,8284.822377007837,normal
ACC116296,3123.724074798842,normal
ACC116297,2229.2221648598643,normal
ACC116298,1325.9526058900897,normal
ACC116299,5291.793292259523,normal
ACC116300,3125.336645270811,normal
ACC116301,3836.912515117226,watchlist
ACC116302,2017.2953455957481,watchlist
ACC116303,2859.9012620219382,normal
ACC116304,2586.4750733564033,normal
ACC116305,3260.527062066087,normal
ACC116306,2317.5563315418285,normal
ACC116307,1379.5207339447002,normal
ACC116308,17802.600963990593,normal
ACC116309,1528.3705572238166,normal
ACC116310,3861.7487509988923,normal
ACC116311,1196.0542618791364,normal
ACC116312,1044.9993454438732,normal
ACC116313,3672.7496909778583,normal
ACC116314,3845.352490079425,normal
ACC116315,7382.734625951985,normal
ACC116316,4401.6207511241155,normal
ACC116317,3165.6496328226453,normal
ACC116318,1959.0988058642854,normal
ACC116319,8513.489980292625,normal
ACC116320,6046.958804087636,normal
ACC116321,1639.5913506749778,normal
ACC116322,3543.1740791682023,normal
ACC116323,3776.0408250130045,normal
ACC116324,2814.691114225834,normal
ACC116325,5503.339074622858,normal
ACC116326,5704.666955887664,normal
ACC116327,3089.3271065806107,normal
ACC116328,2926.2541954152857,normal
ACC116329,8513.2161624266,normal
ACC116330,6061.44400552005,normal
ACC116331,3617.057879671534,normal
ACC116332,1303.0651508822812,normal
ACC116333,4257.340990650026,normal
ACC116334,5265.071890814811,normal
ACC116335,663.3395646565989,normal
ACC116336,4028.3883789562215,normal
ACC116337,2697.2413512577614,normal
ACC116338,3033.5457592969665,normal
ACC116339,2009.3597708358477,normal
ACC116340,3168.7308557958854,normal
ACC116341,7984.001019696572,normal
ACC116342,2649.591883015163,normal
ACC116343,6181.672440471698,normal
ACC116344,2134.955897780813,normal
ACC116345,5460.271078555553,normal
ACC116346,3466.8216887603276,normal
ACC116347,4277.888806091456,normal
ACC116348,3478.2756728371505,normal
ACC116349,5089.7049408459825,normal
ACC116350,742.0739707525603,normal
ACC116351,1477.497137561064,normal
ACC116352,4448.17108615718,normal
ACC116353,1016.252364613494,normal
ACC116354,2519.0869328426115,normal
ACC116355,3352.278340772959,normal
ACC116356,2107.2012357535696,normal
ACC116357,2287.1531526213316,normal
ACC116358,4076.3176377310424,normal
ACC116359,6345.980970435361,normal
ACC116360,1948.7245706838244,normal
ACC116361,2452.7499000359157,normal
ACC116362,2233.3174751436127,high_risk
ACC116363,810.1117076799256,normal
ACC116364,3770.7419854383043,normal
ACC116365,6068.280997556017,normal
ACC116366,6374.021859111145,normal
ACC116367,2053.991339629306,normal
ACC116368,1634.3184902298,normal
ACC116369,3508.568254541072,normal
ACC116370,5696.254952104236,normal
ACC116371,3800.5849534504837,normal
ACC116372,4119.894278780874,normal
ACC116373,6871.231017970456,normal
ACC116374,2222.789159554893,normal
ACC116375,3035.155531050366,normal
ACC116376,9235.068472453766,normal
ACC116377,3077.624543044858,normal
ACC116378,1619.0548311844532,normal
ACC116379,2317.829212227632,normal
ACC116380,1972.5691108000976,normal
ACC116381,4291.0964045307865,normal
ACC116382,2023.1921145751137,normal
ACC116383,4074.9776936813246,normal
ACC116384,2226.889101765126,watchlist
ACC116385,968.7173500845496,watchlist
ACC116386,4162.919342632132,normal
ACC116387,3786.0487532373686,normal
ACC116388,4725.150491272027,normal
ACC116389,2312.7849155020494,normal
ACC116390,2169.546231552566,normal
ACC116391,4406.69438623551,normal
