transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,counterparty_country,risk_tag,zscore,zscore_flag,iqr_flag,suspicious
TXN1176972,ACC106821,2025-02-23,18804.94,Credit,NEFT,IN,normal,2.0454080376773933,False,True,True
TXN1024830,ACC100909,2025-08-09,18803.56,Credit,IMPS,IN,normal,1.7876884936449433,False,True,True
TXN1081195,ACC108406,2025-07-21,18800.53,Credit,NEFT,IN,normal,1.6601828689176192,False,True,True
TXN1030233,ACC107872,2025-01-15,18799.61,Credit,UPI,GB,normal,0.046865401974298226,False,True,True
TXN1013652,ACC104997,2025-11-03,18797.12,Debit,IMPS,GB,normal,-0.4405614183372195,False,True,True
TXN1076642,ACC107736,2025-02-15,18785.73,Debit,NEFT,IN,normal,0.4378192851236071,False,True,True
TXN1133097,ACC117563,2025-06-19,18785.07,Debit,RTGS,IN,normal,0.865444355207945,False,True,True
TXN1094794,ACC104989,2025-01-06,18785.01,Credit,NEFT,IN,normal,0.7522312174026258,False,True,True
TXN1098445,ACC100284,2025-07-08,18783.78,Credit,NEFT,AE,normal,0.9215991198352944,False,True,True
TXN1152031,ACC116308,2025-09-22,18779.7,Debit,UPI,IN,normal,0.5441815283327405,False,True,True
TXN1022866,ACC115521,2025-12-22,18776.51,Credit,UPI,AE,watchlist,1.9157801422174234,False,True,True
TXN1248806,ACC116096,2025-10-02,18775.99,Debit,UPI,IN,watchlist,1.2861568339163003,False,True,True
TXN1032300,ACC113333,2025-11-04,18774.65,Credit,NEFT,IN,normal,0.5137437932823538,False,True,True
TXN1232606,ACC102989,2025-11-24,18773.34,Credit,NEFT,HK,normal,0.5423946294598804,False,True,True
TXN1088159,ACC109131,2025-10-13,18770.93,Debit,IMPS,IN,watchlist,-0.14397078871623614,False,True,True
TXN1220720,ACC113169,2025-01-02,18770.81,Credit,NEFT,AE,normal,-0.4916285582990009,False,True,True
TXN1201340,ACC112381,2025-12-25,18770.04,Credit,UPI,IN,normal,1.5285736932049885,False,True,True
TXN1061617,ACC106252,2025-02-25,18767.88,Debit,UPI,IN,normal,0.011921358381760878,False,True,True
TXN1043865,ACC109043,2025-12-15,18760.53,Debit,Cash Deposit,IN,high_risk,0.8435790229369616,False,True,True
TXN1111505,ACC108322,2025-09-30,18759.99,Debit,NEFT,IN,normal,1.9399335103383992,False,True,True
TXN1097141,ACC117631,2025-03-26,18752.63,Debit,IMPS,IN,normal,0.7929102020584424,False,True,True
TXN1232130,ACC116412,2025-06-26,18751.91,Credit,IMPS,AE,normal,1.4215631297036289,False,True,True
TXN1137974,ACC108674,2025-05-20,18751.32,Debit,UPI,IN,watchlist,1.1724667165331204,False,True,True
TXN1233243,ACC111226,2025-11-05,18750.67,Debit,UPI,IN,normal,0.32077107983942893,False,True,True
TXN1094626,ACC108696,2025-12-16,18746.34,Debit,NEFT,IN,normal,0.9465138296828854,False,True,True
TXN1248656,ACC116533,2025-10-27,18744.61,Debit,IMPS,IN,normal,1.0204649252364704,False,True,True
TXN1226657,ACC104784,2025-06-02,18743.09,Debit,UPI,IN,normal,-0.44226391914836405,False,True,True
TXN1045387,ACC117570,2025-04-26,18741.4,Credit,IMPS,IN,normal,1.2846277180080243,False,True,True
TXN1063150,ACC108696,2025-07-17,18738.87,Debit,Cash Deposit,IN,normal,0.9448207933561452,False,True,True
TXN1131656,ACC108293,2025-06-18,18736.66,Credit,IMPS,GB,normal,1.767686472357233,False,True,True
TXN1071180,ACC106350,2025-06-02,18735.47,Debit,UPI,IN,normal,-0.10586251907962484,False,True,True
TXN1011774,ACC106234,2025-05-06,18729.84,Credit,Wire Transfer,IN,watchlist,2.145885444266964,False,True,True
TXN1202980,ACC102327,2025-05-24,18728.69,Credit,IMPS,IN,watchlist,2.4666398168006434,False,True,True
TXN1235957,ACC103982,2025-07-29,18726.35,Debit,UPI,IN,normal,-0.9663011859810104,False,True,True
TXN1195375,ACC108736,2025-08-07,18724.5,Debit,NEFT,IN,watchlist,2.497495936561712,False,True,True
TXN1023909,ACC107033,2025-12-18,18724.31,Credit,NEFT,IN,watchlist,2.2147820162114025,False,True,True
TXN1120107,ACC107872,2025-04-17,18723.43,Debit,RTGS,IN,normal,0.029472212623506727,False,True,True
TXN1115005,ACC112170,2025-12-15,18719.05,Debit,NEFT,AE,normal,0.38546094961227834,False,True,True
TXN1168957,ACC116533,2025-03-22,18717.12,Debit,UPI,AE,normal,1.0150431667433895,False,True,True
TXN1222389,ACC117847,2025-11-23,18713.34,Credit,NEFT,IN,high_risk,0.4166860894962958,False,True,True
TXN1142848,ACC117214,2025-05-23,18709.52,Debit,IMPS,IN,normal,1.4238645210834275,False,True,True
TXN1178429,ACC112986,2025-10-07,18707.78,Credit,NEFT,IN,watchlist,2.151287650941125,False,True,True
TXN1013374,ACC103831,2025-07-02,18707.5,Debit,NEFT,IN,watchlist,1.0512979894209717,False,True,True
TXN1102820,ACC111164,2025-04-04,18701.09,Debit,NEFT,IN,normal,1.0677940424617367,False,True,True
TXN1176262,ACC111597,2025-11-25,18700.6,Credit,NEFT,IN,watchlist,-0.36910655427927974,False,True,True
TXN1064711,ACC115322,2025-02-13,18692.53,Credit,UPI,IN,normal,0.22201873745734732,False,True,True
TXN1220625,ACC114610,2025-01-02,18688.42,Debit,NEFT,SG,normal,0.9442748747746047,False,True,True
TXN1058705,ACC112913,2025-01-16,18684.23,Debit,IMPS,SG,normal,0.23586098360941868,False,True,True
TXN1122380,ACC111592,2025-04-11,18680.03,Credit,IMPS,IN,normal,0.7067949590452692,False,True,True
TXN1170343,ACC117141,2025-12-09,18679.8,Debit,Wire Transfer,IN,normal,1.0751808398781113,False,True,True
TXN1213416,ACC106958,2025-11-29,18676.65,Debit,NEFT,IN,normal,0.10850849573664503,False,True,True
TXN1122128,ACC109630,2025-02-18,18672.0,Debit,Wire Transfer,IN,normal,1.871078396397323,False,True,True
TXN1068160,ACC115174,2025-12-01,18667.18,Debit,IMPS,IN,normal,0.8134674590195259,False,True,True
TXN1076922,ACC111926,2025-01-09,18666.47,Credit,NEFT,IN,normal,0.6666216163304762,False,True,True
TXN1014644,ACC114912,2025-01-17,18664.36,Credit,IMPS,IN,normal,-0.5817290158661488,False,True,True
TXN1004186,ACC101161,2025-05-03,18662.21,Debit,NEFT,IN,normal,0.5412992030714208,False,True,True
TXN1154252,ACC113333,2025-04-24,18660.88,Debit,UPI,IN,normal,0.49384356052019485,False,True,True
TXN1113802,ACC102836,2025-04-13,18651.73,Credit,IMPS,IN,normal,1.4769893390969506,False,True,True
TXN1008275,ACC110319,2025-06-27,18650.51,Debit,UPI,IN,normal,1.2236079768255284,False,True,True
TXN1054952,ACC108291,2025-05-06,18648.63,Credit,UPI,IN,normal,1.3912449957781923,False,True,True
TXN1231180,ACC109258,2025-01-11,18647.04,Debit,IMPS,IN,normal,0.3182383609854598,False,True,True
TXN1133453,ACC109131,2025-05-01,18644.84,Debit,NEFT,SG,watchlist,-0.1483418954645732,False,True,True
TXN1196141,ACC109907,2025-05-16,18636.03,Debit,UPI,IN,normal,0.9288576079468736,False,True,True
TXN1093678,ACC101382,2025-11-10,18635.22,Credit,NEFT,IN,normal,1.1419674023913347,False,True,True
TXN1070277,ACC116830,2025-11-04,18630.64,Credit,IMPS,IN,normal,1.1733211798594447,False,True,True
TXN1161082,ACC105709,2025-08-24,18629.95,Debit,UPI,IN,normal,1.1476847866403879,False,True,True
TXN1201063,ACC103332,2025-07-03,18629.69,Debit,UPI,IN,normal,2.079725596942308,False,True,True
TXN1156098,ACC104716,2025-10-12,18629.29,Credit,NEFT,IN,normal,1.01620418646551,False,True,True
TXN1219368,ACC116579,2025-08-04,18626.29,Credit,NEFT,IN,normal,0.9053793899422166,False,True,True
TXN1006952,ACC101519,2025-10-23,18625.74,Debit,RTGS,IN,normal,1.4223094511792858,False,True,True
TXN1143734,ACC114105,2025-01-10,18625.27,Credit,NEFT,IN,normal,1.0200307198209724,False,True,True
TXN1197982,ACC110697,2025-02-15,18624.61,Credit,NEFT,SG,normal,0.5658712604698827,False,True,True
TXN1220304,ACC116097,2025-07-07,18624.53,Debit,IMPS,IN,normal,0.4298663990271349,False,True,True
TXN1036076,ACC107096,2025-08-17,18622.89,Debit,IMPS,IN,normal,0.17049238223914256,False,True,True
TXN1231492,ACC102255,2025-08-20,18619.9,Credit,IMPS,IN,watchlist,3.394073768525615,False,True,True
TXN1060361,ACC114497,2025-09-06,18617.03,Debit,UPI,IN,normal,0.19511117656210397,False,True,True
TXN1239278,ACC107330,2025-07-02,18614.89,Debit,IMPS,IN,normal,-0.1899668314424032,False,True,True
TXN1038849,ACC117388,2025-01-13,18613.94,Credit,IMPS,IN,normal,1.8158206270393271,False,True,True
TXN1079551,ACC105959,2025-01-06,18612.58,Credit,IMPS,IN,normal,1.4748904025820782,False,True,True
TXN1194664,ACC102850,2025-05-11,18609.32,Credit,IMPS,IN,watchlist,1.8261047308089642,False,True,True
TXN1122645,ACC105670,2025-07-26,18606.18,Debit,UPI,IN,normal,0.3779566985205223,False,True,True
TXN1009046,ACC101495,2025-12-04,18606.01,Credit,Cheque,IN,normal,1.279118574432187,False,True,True
TXN1006118,ACC101453,2025-09-12,18604.41,Credit,RTGS,IN,normal,0.2517232189769156,False,True,True
TXN1018353,ACC104655,2025-01-22,18601.73,Credit,UPI,IN,normal,1.3074015729299038,False,True,True
TXN1241473,ACC103867,2025-01-05,18600.32,Credit,UPI,IN,normal,2.3195292530569245,False,True,True
TXN1011267,ACC115860,2025-11-28,18599.18,Credit,IMPS,HK,normal,1.2289802807914219,False,True,True
TXN1033751,ACC117436,2025-11-05,18597.78,Debit,RTGS,IN,normal,-0.5224427304737537,False,True,True
TXN1178841,ACC106617,2025-08-11,18595.13,Debit,Cheque,IN,normal,0.7543710002067673,False,True,True
TXN1113748,ACC102915,2025-01-15,18593.73,Debit,UPI,IN,normal,2.0950001905220614,False,True,True
TXN1210913,ACC116412,2025-02-27,18592.22,Debit,NEFT,AE,normal,1.3866595105100425,False,True,True
TXN1191365,ACC116866,2025-05-17,18590.39,Credit,Cash Deposit,AE,normal,0.9009512616653391,False,True,True
TXN1221771,ACC116866,2025-03-11,18589.8,Credit,NEFT,IN,normal,0.9007949901622057,False,True,True
TXN1208859,ACC104365,2025-10-18,18587.01,Credit,IMPS,AE,normal,0.9909911983813302,False,True,True
TXN1127165,ACC116081,2025-03-15,18580.07,Credit,UPI,IN,high_risk,0.11978272213652018,False,True,True
TXN1103066,ACC113946,2025-05-05,18572.02,Debit,IMPS,IN,normal,-0.884813806025794,False,True,True
TXN1132020,ACC100478,2025-05-08,18571.3,Credit,IMPS,IN,normal,0.04800132628505309,False,True,True
TXN1066167,ACC108995,2025-10-26,18570.97,Debit,IMPS,IN,watchlist,0.39028593390963257,False,True,True
TXN1214353,ACC114021,2025-06-29,18569.84,Credit,NEFT,IN,watchlist,2.2232086007756653,False,True,True
TXN1122741,ACC114667,2025-02-17,18568.33,Debit,Cash Deposit,IN,normal,1.225746737478644,False,True,True
TXN1221386,ACC108276,2025-10-28,18566.84,Credit,UPI,IN,normal,0.6137385618863869,False,True,True
TXN1047844,ACC114147,2025-08-31,18566.75,Credit,NEFT,IN,normal,0.8094887239488846,False,True,True
TXN1233335,ACC110107,2025-02-23,18562.88,Debit,Cheque,SG,watchlist,0.8577841228935478,False,True,True
TXN1200781,ACC116062,2025-11-27,18561.39,Credit,NEFT,SG,normal,2.4224094109031187,False,True,True
TXN1048106,ACC114147,2025-03-18,18560.81,Debit,RTGS,IN,normal,0.808404767916217,False,True,True
TXN1092712,ACC114074,2025-01-17,18557.55,Credit,NEFT,IN,normal,1.2239904076562023,False,True,True
TXN1159509,ACC108296,2025-05-15,18552.65,Debit,NEFT,IN,normal,0.8390031631089481,False,True,True
TXN1059652,ACC101495,2025-05-30,18544.01,Credit,IMPS,HK,normal,1.2682186525868027,False,True,True
TXN1156320,ACC103838,2025-03-21,18541.26,Debit,IMPS,IN,watchlist,2.8909488194266317,False,True,True
TXN1187560,ACC104870,2025-09-03,18538.89,Debit,UPI,IN,normal,-0.24955419456822567,False,True,True
TXN1144952,ACC108487,2025-07-24,18538.82,Debit,UPI,IN,watchlist,1.8458612244874748,False,True,True
TXN1162781,ACC103601,2025-09-10,18529.91,Credit,RTGS,IN,watchlist,1.7509351102394426,False,True,True
TXN1203388,ACC111691,2025-07-16,18529.77,Debit,IMPS,IN,normal,1.4802685048894169,False,True,True
TXN1244179,ACC114614,2025-04-15,18526.7,Debit,NEFT,IN,watchlist,3.9500962889366025,False,True,True
TXN1060347,ACC100847,2025-11-26,18524.81,Debit,IMPS,IN,normal,0.3789389142594955,False,True,True
TXN1052364,ACC110581,2025-05-10,18524.62,Credit,NEFT,IN,normal,-0.37477025162714156,False,True,True
TXN1210488,ACC106505,2025-02-10,18516.37,Credit,IMPS,IN,watchlist,1.105099563282707,False,True,True
TXN1152475,ACC103736,2025-11-08,18514.78,Debit,UPI,IN,watchlist,2.0447721431546353,False,True,True
TXN1138819,ACC113013,2025-10-09,18513.31,Credit,UPI,IN,normal,1.3326330551422212,False,True,True
TXN1081821,ACC100179,2025-05-12,18513.14,Credit,RTGS,US,normal,0.4447995294637283,False,True,True
TXN1235949,ACC108311,2025-09-23,18511.11,Credit,IMPS,GB,normal,0.5172423658887768,False,True,True
TXN1232102,ACC100374,2025-07-09,18509.82,Credit,NEFT,GB,normal,1.035722495581164,False,True,True
TXN1123534,ACC105707,2025-04-20,18504.56,Debit,NEFT,IN,watchlist,0.2612663102638131,False,True,True
TXN1153373,ACC109384,2025-09-25,18502.89,Debit,RTGS,IN,watchlist,2.6732620295247593,False,True,True
TXN1208083,ACC111628,2025-11-07,18501.74,Credit,NEFT,IN,normal,0.760074947168081,False,True,True
TXN1103296,ACC117826,2025-06-08,18492.9,Credit,UPI,IN,watchlist,1.3005402387832554,False,True,True
TXN1122881,ACC102544,2025-05-19,18491.74,Debit,IMPS,SG,normal,1.567757840107709,False,True,True
TXN1170356,ACC101095,2025-02-04,18490.79,Credit,UPI,IN,watchlist,0.7030797905818038,False,True,True
TXN1121550,ACC111905,2025-11-17,18485.07,Credit,NEFT,IN,normal,0.7051237623408975,False,True,True
TXN1086305,ACC105846,2025-03-18,18483.2,Credit,UPI,IN,normal,-0.3153965934554631,False,True,True
TXN1111857,ACC114967,2025-04-15,18481.75,Debit,UPI,IN,normal,0.5923536999828425,False,True,True
TXN1128362,ACC109907,2025-04-08,18481.17,Debit,Cheque,HK,normal,0.900934434441522,False,True,True
TXN1030983,ACC116636,2025-10-28,18479.15,Debit,NEFT,AE,normal,1.3366025423188597,False,True,True
TXN1186420,ACC111592,2025-04-16,18477.63,Credit,IMPS,IN,normal,0.6679053166052514,False,True,True
TXN1162467,ACC104186,2025-03-31,18468.86,Credit,NEFT,IN,normal,0.709714951137502,False,True,True
TXN1093843,ACC114497,2025-10-24,18467.78,Credit,IMPS,IN,normal,0.17422810525077395,False,True,True
TXN1042800,ACC108227,2025-01-11,18467.41,Credit,Cash Deposit,IN,normal,1.3847158201854601,False,True,True
TXN1139898,ACC114930,2025-03-04,18466.95,Debit,NEFT,IN,normal,0.651888991958821,False,True,True
TXN1186801,ACC116053,2025-05-28,18466.81,Debit,NEFT,IN,watchlist,1.3861851131571374,False,True,True
TXN1066449,ACC117613,2025-01-02,18462.96,Credit,Cash Deposit,IN,normal,1.0076802672662173,False,True,True
TXN1212833,ACC102528,2025-05-02,18456.13,Credit,Cash Deposit,IN,normal,1.3482029213102606,False,True,True
TXN1196411,ACC117740,2025-03-10,18454.2,Credit,NEFT,IN,normal,1.3852016696170677,False,True,True
TXN1207283,ACC115322,2025-06-23,18454.12,Debit,NEFT,SG,normal,0.18151804311118808,False,True,True
TXN1130008,ACC112851,2025-11-23,18452.11,Credit,NEFT,IN,normal,1.8858616655740614,False,True,True
TXN1092763,ACC116087,2025-09-17,18450.28,Debit,UPI,IN,watchlist,0.6793180554214413,False,True,True
TXN1131083,ACC109310,2025-09-06,18446.85,Credit,Wire Transfer,IN,normal,1.863227286546276,False,True,True
TXN1185171,ACC106022,2025-05-23,18445.4,Credit,NEFT,IN,normal,0.41356298305861,False,True,True
TXN1075368,ACC106958,2025-09-20,18444.67,Credit,UPI,IN,normal,0.05576147610516226,False,True,True
TXN1135862,ACC110551,2025-06-17,18442.38,Credit,IMPS,IN,high_risk,0.3352313096068247,False,True,True
TXN1086643,ACC100378,2025-06-17,18441.78,Debit,Wire Transfer,IN,normal,1.4445894351141533,False,True,True
TXN1211665,ACC111838,2025-07-08,18437.8,Credit,NEFT,IN,normal,1.708564300570124,False,True,True
TXN1003714,ACC111632,2025-03-15,18436.36,Debit,RTGS,IN,normal,0.36058719011846974,False,True,True
TXN1095001,ACC108887,2025-02-06,18436.01,Credit,NEFT,IN,watchlist,1.9862420497573945,False,True,True
TXN1119803,ACC107332,2025-03-05,18435.43,Credit,IMPS,IN,normal,0.3907747878806333,False,True,True
TXN1015645,ACC101711,2025-02-12,18434.69,Credit,IMPS,IN,watchlist,3.939727489913672,False,True,True
TXN1194734,ACC107995,2025-03-09,18433.22,Credit,NEFT,SG,normal,1.3544988900976793,False,True,True
TXN1110814,ACC101186,2025-09-20,18433.21,Debit,NEFT,IN,watchlist,3.4486157952522425,False,True,True
TXN1223178,ACC107077,2025-11-21,18431.56,Credit,UPI,IN,normal,1.5780721513928653,False,True,True
TXN1021867,ACC112381,2025-10-05,18430.92,Credit,Cash Deposit,IN,normal,1.4340770372683107,False,True,True
TXN1030810,ACC107889,2025-10-01,18429.83,Credit,UPI,IN,watchlist,1.3557939298987287,False,True,True
TXN1056223,ACC114695,2025-01-13,18429.18,Debit,NEFT,IN,high_risk,0.8813545638952753,False,True,True
TXN1237994,ACC112541,2025-05-19,18419.48,Credit,NEFT,IN,watchlist,2.1296911772991263,False,True,True
TXN1232894,ACC117619,2025-12-21,18419.06,Debit,NEFT,IN,normal,0.6419506743964204,False,True,True
TXN1218353,ACC100869,2025-06-26,18410.94,Debit,NEFT,IN,normal,1.357908810091572,False,True,True
TXN1150208,ACC110457,2025-01-21,18407.08,Debit,IMPS,IN,normal,0.04444380549759531,False,True,True
TXN1216740,ACC104523,2025-04-17,18404.62,Debit,IMPS,IN,normal,1.78948328363815,False,True,True
TXN1244714,ACC109834,2025-07-14,18397.59,Credit,NEFT,IN,normal,1.5505116854127152,False,True,True
TXN1007402,ACC107874,2025-01-06,18393.92,Debit,UPI,SG,normal,0.0026392997462590666,False,True,True
TXN1055478,ACC100420,2025-07-09,18393.4,Credit,IMPS,IN,normal,1.9366863699128432,False,True,True
TXN1027364,ACC112280,2025-12-14,18392.66,Credit,IMPS,IN,normal,1.118567576518056,False,True,True
TXN1014762,ACC113602,2025-09-19,18392.37,Credit,Wire Transfer,IN,normal,1.6265935340004707,False,True,True
TXN1121967,ACC104716,2025-11-25,18390.1,Debit,Cash Deposit,AE,normal,0.9533038380297417,False,True,True
TXN1176389,ACC103394,2025-12-01,18388.96,Debit,IMPS,IN,normal,1.0646180126418203,False,True,True
TXN1232700,ACC101649,2025-10-22,18388.13,Credit,NEFT,IN,normal,0.4202041085912528,False,True,True
TXN1193124,ACC116097,2025-12-25,18386.93,Credit,UPI,IN,normal,0.39155355266189174,False,True,True
TXN1143264,ACC114011,2025-02-11,18385.96,Debit,IMPS,IN,normal,1.900008165481926,False,True,True
TXN1057595,ACC114081,2025-09-19,18385.36,Debit,Cash Deposit,AE,normal,2.260078595142783,False,True,True
TXN1117519,ACC103414,2025-02-14,18384.77,Credit,UPI,IN,watchlist,2.890128096017935,False,True,True
TXN1120924,ACC101161,2025-05-26,18384.56,Credit,NEFT,IN,normal,0.4700040152674944,False,True,True
TXN1220614,ACC101229,2025-02-13,18383.32,Debit,Wire Transfer,CH,normal,1.404857807517212,False,True,True
TXN1123305,ACC103192,2025-03-10,18380.82,Debit,UPI,HK,normal,0.6046253264971768,False,True,True
TXN1116937,ACC106252,2025-03-22,18373.71,Debit,IMPS,IN,normal,-0.047109457381156024,False,True,True
TXN1149428,ACC108557,2025-07-01,18365.65,Debit,IMPS,IN,normal,1.0375906681635008,False,True,True
TXN1083232,ACC100762,2025-01-31,18362.31,Credit,IMPS,SG,normal,0.538185279694144,False,True,True
TXN1078626,ACC107955,2025-04-15,18361.75,Debit,UPI,US,normal,1.492153177545999,False,True,True
TXN1169727,ACC101157,2025-07-09,18359.49,Debit,IMPS,IN,watchlist,-0.49881181127580587,False,True,True
TXN1096983,ACC115853,2025-04-21,18359.31,Credit,IMPS,IN,watchlist,1.9069829621181589,False,True,True
TXN1223441,ACC102174,2025-12-21,18358.47,Credit,UPI,IN,watchlist,1.5232336074539503,False,True,True
TXN1126025,ACC113518,2025-11-06,18358.38,Debit,NEFT,IN,normal,0.38703484706706504,False,True,True
TXN1103723,ACC109907,2025-02-14,18352.37,Credit,IMPS,IN,normal,0.8777102012793805,False,True,True
TXN1172354,ACC108557,2025-10-09,18351.21,Credit,Wire Transfer,US,normal,1.0346574841105405,False,True,True
TXN1166298,ACC101165,2025-10-18,18347.33,Credit,RTGS,IN,normal,0.7884574395023319,False,True,True
TXN1248962,ACC114124,2025-08-08,18341.18,Debit,Cheque,IN,normal,1.4516515404054036,False,True,True
TXN1113337,ACC101934,2025-06-09,18340.61,Credit,NEFT,IN,normal,-0.04198523222943386,False,True,True
TXN1046066,ACC108018,2025-04-15,18339.46,Credit,UPI,IN,normal,0.861571806479546,False,True,True
TXN1085097,ACC117563,2025-08-22,18338.89,Debit,Cash Deposit,IN,normal,0.7597377627510267,False,True,True
TXN1221834,ACC100284,2025-01-11,18338.68,Credit,UPI,IN,normal,0.8450964860074427,False,True,True
TXN1133823,ACC117287,2025-12-11,18338.58,Debit,NEFT,IN,watchlist,1.5761994445162193,False,True,True
TXN1010943,ACC108018,2025-12-16,18338.31,Debit,IMPS,IN,normal,0.861324186409051,False,True,True
TXN1047349,ACC102322,2025-07-28,18336.39,Credit,UPI,IN,watchlist,0.7445471491091311,False,True,True
TXN1224290,ACC107375,2025-10-29,18334.81,Debit,UPI,IN,normal,2.256449376452508,False,True,True
TXN1000344,ACC107264,2025-09-12,18333.88,Debit,IMPS,US,watchlist,0.9108015479897167,False,True,True
TXN1180741,ACC109834,2025-05-18,18326.7,Credit,IMPS,IN,normal,1.531208911019516,False,True,True
TXN1048845,ACC104985,2025-02-27,18323.45,Debit,NEFT,IN,normal,2.1906485708336616,False,True,True
TXN1114770,ACC103553,2025-07-28,18321.81,Debit,IMPS,IN,normal,0.5436132892778819,False,True,True
TXN1169361,ACC108545,2025-01-07,18320.72,Debit,IMPS,IN,normal,1.5733684913615686,False,True,True
TXN1110600,ACC108487,2025-06-07,18320.16,Debit,IMPS,SG,watchlist,1.8140782794756074,False,True,True
TXN1076669,ACC107031,2025-04-14,18318.31,Credit,IMPS,IN,watchlist,1.4113307814902765,False,True,True
TXN1004175,ACC101615,2025-01-05,18318.07,Credit,Wire Transfer,IN,normal,-0.11145105784690398,False,True,True
TXN1132501,ACC101615,2025-08-15,18316.15,Debit,UPI,IN,normal,-0.11169821444225354,False,True,True
TXN1163796,ACC112751,2025-10-16,18316.02,Debit,IMPS,IN,normal,1.4253300557855586,False,True,True
TXN1233078,ACC112109,2025-08-20,18310.44,Debit,UPI,IN,watchlist,1.949154542263373,False,True,True
TXN1033589,ACC103982,2025-10-22,18310.38,Credit,IMPS,IN,normal,-1.0228423660199972,False,True,True
TXN1109559,ACC113333,2025-03-13,18302.37,Credit,IMPS,IN,normal,0.4311343010707651,False,True,True
TXN1094270,ACC101157,2025-01-05,18301.23,Debit,NEFT,IN,watchlist,-0.5003320606184847,False,True,True
TXN1013024,ACC104887,2025-10-07,18299.47,Debit,NEFT,GB,normal,2.1017528924314615,False,True,True
TXN1246065,ACC102304,2025-08-04,18298.76,Debit,NEFT,HK,normal,1.4455566505062947,False,True,True
TXN1069821,ACC110949,2025-08-12,18294.6,Debit,UPI,IN,normal,1.288879918442184,False,True,True
TXN1098823,ACC105854,2025-12-02,18288.38,Credit,NEFT,GB,high_risk,1.4628943154125207,False,True,True
TXN1225460,ACC109086,2025-09-27,18288.34,Debit,Cash Deposit,IN,normal,0.9805086460967581,False,True,True
TXN1010957,ACC113924,2025-05-06,18285.66,Credit,UPI,CH,normal,0.9553006918827498,False,True,True
TXN1034218,ACC104119,2025-04-13,18284.99,Debit,IMPS,IN,watchlist,2.269528038604219,False,True,True
TXN1122007,ACC116997,2025-08-19,18268.23,Debit,NEFT,IN,normal,1.1003350409605377,False,True,True
TXN1153253,ACC113185,2025-12-29,18267.6,Debit,RTGS,IN,normal,0.3802718305969797,False,True,True
TXN1188020,ACC105220,2025-07-04,18267.59,Debit,NEFT,IN,normal,2.097967741872684,False,True,True
TXN1116675,ACC105535,2025-10-21,18264.59,Credit,RTGS,IN,normal,0.8329972064107337,False,True,True
TXN1186620,ACC110711,2025-06-22,18260.92,Credit,RTGS,US,normal,1.092903005786666,False,True,True
TXN1225894,ACC108406,2025-11-29,18258.54,Debit,IMPS,IN,normal,1.4964967875340935,False,True,True
TXN1116484,ACC102506,2025-12-21,18256.97,Credit,UPI,IN,normal,-0.5761971880222462,False,True,True
TXN1075781,ACC111721,2025-09-29,18251.96,Debit,IMPS,IN,watchlist,2.1960396893429883,False,True,True
TXN1039032,ACC109523,2025-05-08,18247.27,Debit,IMPS,US,normal,1.2172658012553237,False,True,True
TXN1139537,ACC103592,2025-09-07,18244.55,Credit,Cash Deposit,AE,normal,0.6979331444403202,False,True,True
TXN1100845,ACC112955,2025-11-15,18238.2,Debit,IMPS,HK,watchlist,2.3228155096691907,False,True,True
TXN1027796,ACC105634,2025-07-13,18233.57,Credit,IMPS,IN,watchlist,1.5901589198470916,False,True,True
TXN1189560,ACC101276,2025-01-14,18230.85,Credit,NEFT,IN,normal,1.5753430702808053,False,True,True
TXN1189863,ACC111691,2025-07-19,18226.11,Credit,Wire Transfer,IN,normal,1.417177664382304,False,True,True
TXN1218813,ACC110355,2025-08-25,18223.97,Debit,IMPS,IN,normal,0.29662665967231966,False,True,True
TXN1172662,ACC100077,2025-02-12,18221.06,Debit,NEFT,IN,watchlist,1.3369627715782966,False,True,True
TXN1187960,ACC112252,2025-04-05,18210.91,Debit,IMPS,IN,normal,0.8763222449142004,False,True,True
TXN1215190,ACC105111,2025-08-14,18209.25,Debit,UPI,IN,normal,0.38774513465697347,False,True,True
TXN1186489,ACC105670,2025-08-24,18205.76,Credit,NEFT,CH,normal,0.30560991817573957,False,True,True
TXN1003068,ACC116937,2025-03-20,18201.0,Credit,Cash Deposit,AE,normal,0.3826686060351529,False,True,True
TXN1090251,ACC114930,2025-08-05,18198.87,Debit,NEFT,IN,normal,0.5810264934837321,False,True,True
TXN1155141,ACC101707,2025-06-18,18196.91,Debit,UPI,US,normal,1.8266655697535423,False,True,True
TXN1039852,ACC114497,2025-11-16,18192.4,Debit,UPI,IN,normal,0.1356969147803283,False,True,True
TXN1024707,ACC104716,2025-11-02,18188.94,Debit,NEFT,IN,normal,0.9004043267987579,False,True,True
TXN1073070,ACC100478,2025-04-08,18188.89,Credit,NEFT,SG,normal,0.0018862945886778436,False,True,True
TXN1221799,ACC108039,2025-07-27,18188.81,Debit,UPI,IN,normal,1.242073240583824,False,True,True
TXN1036466,ACC103241,2025-11-29,18187.22,Debit,NEFT,IN,normal,0.09108675954307949,False,True,True
TXN1104882,ACC105251,2025-08-08,18184.39,Credit,IMPS,IN,watchlist,3.3341080284619036,False,True,True
TXN1198002,ACC104634,2025-01-23,18180.13,Debit,Cash Deposit,SG,watchlist,1.411447786869211,False,True,True
TXN1217533,ACC113246,2025-07-30,18180.08,Credit,IMPS,IN,normal,0.11056819374289861,False,True,True
